플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
인천지역본부,원창GS,000000000013006186,,,,56880,,C
인천지역본부,원창GS,000000000013006187,,,,11232,,C
인천지역본부,원창GS,000000000013006198,,,,11520,,C
경기지역본부,동탄GS,000000000013006272,,,,94200,,C
서울지역본부,고척GS,000000000013006313,,,,90624,,C
서울지역본부,고척GS,000000000013006314,,,,12912,,C
서울지역본부,방배GS,000000000013006349,,,,70656,,C
서울지역본부,방배GS,000000000013006358,,,,77184,,C
서울지역본부,방배GS,000000000013006367,,,,77184,,C
서울지역본부,방배GS,000000000013006368,,,,78144,,C
서울지역본부,방배GS,000000000013006369,,,,54408,,C
서울지역본부,방배GS,000000000013006376,,,,60254,,C
서울지역본부,방배GS,000000000013006378,,,,70488,,C
서울지역본부,대치GS,000000000013006385,,,,68784,,C
서울지역본부,대치GS,000000000013006386,,,,77784,,C
서울지역본부,대치GS,000000000013006388,,,,6360,,C
서울지역본부,대치GS,000000000013006394,,,,75864,,C
서울지역본부,대치GS,000000000013006395,이완/풀림/탈락,이완/밀봉/고정 불량,도색/방청 작업,53843,26,F
서울지역본부,대치GS,000000000013006395,직접입력,장기미사용 ,밀봉/조임 작업,12681,292,F
서울지역본부,대치GS,000000000013006395,,,,10704,,C
서울지역본부,대치GS,000000000013006396,,,,77832,,C
서울지역본부,대치GS,000000000013006397,,,,68784,,C
서울지역본부,대치GS,000000000013006398,,,,77880,,C
서울지역본부,대치GS,000000000013006416,,,,77352,,C
서울지역본부,군자GS,000000000013006438,직접입력,노후/장기사용,분해점검,2663,353,F
서울지역본부,군자GS,000000000013006438,,,,30528,,C
서울지역본부,군자GS,000000000013006442,외부 LEAK,부식 ,밀봉/조임 작업,6712,377,F
서울지역본부,군자GS,000000000013006442,직접입력,이완/밀봉/고정 불량,직접입력,4238,195,F
서울지역본부,군자GS,000000000013006442,직접입력,부식 ,도색/방청 작업,4023,337,F
서울지역본부,군자GS,000000000013006442,,,,24672,,C
서울지역본부,군자GS,000000000013006446,외부 LEAK,,,19694,,F
서울지역본부,군자GS,000000000013006446,,,,3072,,C
서울지역본부,군자GS,000000000013006448,직접입력,이완/밀봉/고정 불량,밀봉/조임 작업,1648,504,F
서울지역본부,군자GS,000000000013006448,,,,22128,,C
서울지역본부,중동GS,000000000013006541,,,,70800,,C
서울지역본부,중동GS,000000000013006546,,,,56208,,C
서울지역본부,중동GS,000000000013006555,,,,66912,,C
서울지역본부,중동GS,000000000013006556,,,,3072,,C
서울지역본부,중동GS,000000000013006563,,,,67344,,C
서울지역본부,중동GS,000000000013006564,,,,67344,,C
서울지역본부,중동GS,000000000013006565,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,2152,166,F
서울지역본부,중동GS,000000000013006565,,,,67344,,C
서울지역본부,중동GS,000000000013006567,,,,44568,,C
서울지역본부,방화GS,000000000013006576,,,,69672,,C
서울지역본부,방화GS,000000000013006577,,,,84168,,C
서울지역본부,방화GS,000000000013006585,,,,67680,,C
서울지역본부,방화GS,000000000013006593,,,,21552,,C
서울지역본부,방화GS,000000000013006595,,,,58320,,C
서울지역본부,방화GS,000000000013006607,,,,22128,,C
서울지역본부,소애VS,000000000013006620,,,,84552,,C
서울지역본부,일산GS,000000000013006634,,,,70200,,C
서울지역본부,일산GS,000000000013006635,,,,25128,,C
서울지역본부,일산GS,000000000013006638,,,,52680,,C
서울지역본부,일산GS,000000000013006640,,,,10224,,C
서울지역본부,일산GS,000000000013006644,,,,74352,,C
서울지역본부,일산GS,000000000013006645,,,,74352,,C
서울지역본부,일산GS,000000000013006646,,,,74352,,C
서울지역본부,일산GS,000000000013006669,,,,78120,,C
서울지역본부,일산GS,000000000013006675,이물질/오염,노후/장기사용,청소/윤활/코팅 작업,77029,315,F
서울지역본부,일산GS,000000000013006675,,,,6432,,C
서울지역본부,일산GS,000000000013006681,,,,78120,,C
서울지역본부,일산GS,000000000013006683,,,,23424,,C
서울지역본부,일산GS,000000000013006689,,,,42408,,C
서울지역본부,파주GS,000000000013006717,,,,32640,,C
서울지역본부,파주GS,000000000013006722,,,,74688,,C
서울지역본부,의정부GS,000000000013006744,,,,77376,,C
서울지역본부,의정부GS,000000000013006745,,,,77376,,C
서울지역본부,의정부GS,000000000013006751,,,,77352,,C
서울지역본부,남양주GS,000000000013006794,,,,68160,,C
서울지역본부,남양주GS,000000000013006798,,,,68160,,C
서울지역본부,남양주GS,000000000013006800,,,,68160,,C
서울지역본부,남양주GS,000000000013006831,,,,92640,,C
대전충청지역본부,천안GS,000000000013006857,,,,84936,,C
대전충청지역본부,천안GS,000000000013006859,,,,57528,,C
대전충청지역본부,천안GS,000000000013006863,,,,92016,,C
대전충청지역본부,천안GS,000000000013006875,,,,59664,,C
대전충청지역본부,천안GS,000000000013006876,,,,15024,,C
대전충청지역본부,조치원GS,000000000013006901,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006902,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006903,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006904,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006905,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006907,,,,82392,,C
대전충청지역본부,조치원GS,000000000013006908,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006911,,,,87216,,C
대전충청지역본부,조치원GS,000000000013006918,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006924,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006925,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006927,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006928,,,,75072,,C
대전충청지역본부,조치원GS,000000000013006933,,,,78744,,C
대전충청지역본부,조치원GS,000000000013006934,,,,78744,,C
대전충청지역본부,조치원GS,000000000013006935,,,,78744,,C
대전충청지역본부,조치원GS,000000000013006939,이완/풀림/탈락,이완/밀봉/고정 불량,부품/자재 교체,29631,19,F
대전충청지역본부,조치원GS,000000000013006939,,,,45432,,C
대전충청지역본부,조치원GS,000000000013006940,,,,3576,,C
대전충청지역본부,조치원GS,000000000013006944,,,,91872,,C
대전충청지역본부,조치원GS,000000000013006945,,,,75072,,C
대전충청지역본부,유성VS,000000000013006950,,,,52824,,C
대전충청지역본부,유성VS,000000000013006952,,,,93792,,C
대전충청지역본부,유성VS,000000000013006953,,,,52824,,C
대전충청지역본부,중촌GS,000000000013006963,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006965,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006966,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006967,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006968,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006970,,,,40272,,C
대전충청지역본부,중촌GS,000000000013006971,,,,40272,,C
대전충청지역본부,중촌GS,000000000013006972,,,,40272,,C
대전충청지역본부,중촌GS,000000000013006973,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006974,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006975,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006976,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006977,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006978,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006979,,,,75816,,C
대전충청지역본부,중촌GS,000000000013006982,,,,40272,,C
대전충청지역본부,중촌GS,000000000013006983,,,,40272,,C
대전충청지역본부,중촌GS,000000000013006984,,,,75072,,C
대전충청지역본부,중촌GS,000000000013006985,,,,90360,,C
대전충청지역본부,중촌GS,000000000013006986,,,,40272,,C
대전충청지역본부,청주GS,000000000013006998,,,,95352,,C
대전충청지역본부,청주GS,000000000013006999,,,,95352,,C
대전충청지역본부,청주GS,000000000013007000,,,,95352,,C
대전충청지역본부,청주GS,000000000013007008,,,,90168,,C
대전충청지역본부,방동GS,000000000013007010,,,,8904,,C
대전충청지역본부,방동GS,000000000013007011,,,,93696,,C
대전충청지역본부,방동GS,000000000013007012,,,,22104,,C
대전충청지역본부,방동GS,000000000013007021,,,,55176,,C
대전충청지역본부,방동GS,000000000013007022,,,,52608,,C
대전충청지역본부,방동GS,000000000013007023,,,,52608,,C
대전충청지역본부,방동GS,000000000013007046,,,,45672,,C
대전충청지역본부,방동GS,000000000013007049,,,,91176,,C
대전충청지역본부,방동GS,000000000013007050,,,,9048,,C
대전충청지역본부,방동GS,000000000013007052,,,,59280,,C
대전충청지역본부,방동GS,000000000013007055,,,,85320,,C
대전충청지역본부,계룡GS,000000000013007071,,,,65664,,C
대전충청지역본부,계룡GS,000000000013007073,,,,65664,,C
대전충청지역본부,계룡GS,000000000013007076,,,,65664,,C
대전충청지역본부,연산VS,000000000013007092,,,,48816,,C
대전충청지역본부,연산VS,000000000013007093,,,,48816,,C
대전충청지역본부,연산VS,000000000013007097,,,,48816,,C
대전충청지역본부,제원GS,000000000013007106,,,,22104,,C
대전충청지역본부,,000000000013007119,이물질/오염,이완/밀봉/고정 불량,부품/자재 교체,14048,459,F
전북지역본부,논산GS,000000000013007119,,,,77832,,C
전북지역본부,논산GS,000000000013007125,,,,59088,,C
전북지역본부,논산GS,000000000013007136,,,,48864,,C
대전충청지역본부,계룡MS,000000000013007171,,,,80400,,C
광주전남지역본부,장성GS,000000000013007184,,,,75408,,C
광주전남지역본부,장성GS,000000000013007185,,,,75408,,C
광주전남지역본부,하남GS,000000000013007191,,,,75984,,C
광주전남지역본부,하남GS,000000000013007193,,,,88968,,C
광주전남지역본부,하남GS,000000000013007200,,,,76056,,C
광주전남지역본부,하남GS,000000000013007208,,,,66240,,C
광주전남지역본부,하남GS,000000000013007210,,,,94560,,C
광주전남지역본부,하남GS,000000000013007211,,,,65832,,C
광주전남지역본부,하남GS,000000000013007212,,,,65832,,C
광주전남지역본부,하남GS,000000000013007213,,,,76056,,C
광주전남지역본부,하남GS,000000000013007215,,,,76056,,C
광주전남지역본부,나주GS,000000000013007275,,,,58920,,C
광주전남지역본부,나주GS,000000000013007280,,,,27312,,C
광주전남지역본부,무안GS,000000000013007324,,,,69144,,C
광주전남지역본부,무안GS,000000000013007325,,,,69936,,C
광주전남지역본부,무안GS,000000000013007326,,,,69936,,C
광주전남지역본부,무안GS,000000000013007327,,,,98174,,C
광주전남지역본부,목포GS,000000000013007355,,,,98144,,C
광주전남지역본부,목포GS,000000000013007372,,,,59688,,C
광주전남지역본부,월출VS,000000000013007389,,,,72576,,C
광주전남지역본부,장등GS,000000000013007434,,,,65832,,C
광주전남지역본부,장등GS,000000000013007436,,,,65832,,C
광주전남지역본부,삼기VS,000000000013007453,,,,85272,,C
광주전남지역본부,삼기VS,000000000013007454,,,,71640,,C
광주전남지역본부,목사동VS,000000000013007457,,,,72696,,C
광주전남지역본부,목사동VS,000000000013007460,,,,66648,,C
광주전남지역본부,순천GS,000000000013007473,,,,60960,,C
광주전남지역본부,순천GS,000000000013007514,,,,59880,,C
광주전남지역본부,순천GS,000000000013007515,,,,59904,,C
광주전남지역본부,율촌GS,000000000013007564,,,,59352,,C
광주전남지역본부,광양GS,000000000013007694,,,,84912,,C
광주전남지역본부,광양GS,000000000013007696,,,,84912,,C
광주전남지역본부,광양GS,000000000013007703,,,,84912,,C
부산경남지역본부,진장GS,000000000013007717,,,,40128,,C
부산경남지역본부,진장GS,000000000013007743,,,,40128,,C
부산경남지역본부,청량GS,000000000013007756,,,,40128,,C
부산경남지역본부,청량GS,000000000013007757,,,,40128,,C
부산경남지역본부,청량GS,000000000013007768,,,,23136,,C
부산경남지역본부,울산GS,000000000013007829,,,,2640,,C
부산경남지역본부,울산GS,000000000013007830,,,,3984,,C
부산경남지역본부,울산GS,000000000013007831,,,,69360,,C
부산경남지역본부,울산GS,000000000013007833,,,,57384,,C
부산경남지역본부,울산GS,000000000013007843,,,,69360,,C
부산경남지역본부,울산GS,000000000013007884,,,,57384,,C
부산경남지역본부,웅상GS,000000000013007914,,,,40128,,C
부산경남지역본부,웅상GS,000000000013007917,,,,40128,,C
부산경남지역본부,양산GS,000000000013007974,,,,75048,,C
부산경남지역본부,양산GS,000000000013007975,,,,96847,,C
부산경남지역본부,양산GS,000000000013007988,,,,83268,,C
부산경남지역본부,양산GS,000000000013007989,외부 LEAK,이물질 ,청소/윤활/코팅 작업,60608,168,F
부산경남지역본부,양산GS,000000000013007989,,,,28176,,C
부산경남지역본부,화명VS,000000000013008037,,,,87408,,C
부산경남지역본부,화명VS,000000000013008041,,,,84144,,C
부산경남지역본부,학장GS,000000000013008051,,,,84630,,C
부산경남지역본부,학장GS,000000000013008056,,,,70680,,C
부산경남지역본부,장림GS,000000000013008099,,,,79416,,C
부산경남지역본부,장림GS,000000000013008140,,,,71544,,C
부산경남지역본부,김해GS,000000000013008195,,,,81792,,C
부산경남지역본부,김해GS,000000000013008198,,,,40128,,C
부산경남지역본부,김해GS,000000000013008201,,,,40128,,C
부산경남지역본부,김해GS,000000000013008214,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,175,31,F
부산경남지역본부,김해GS,000000000013008214,,,,92784,,C
부산경남지역본부,김해GS,000000000013008215,외부 LEAK,이물질 ,밀봉/조임 작업,297,168,F
부산경남지역본부,김해GS,000000000013008215,,,,89136,,C
부산경남지역본부,김해GS,000000000013008216,,,,92688,,C
부산경남지역본부,김해GS,000000000013008231,,,,92880,,C
부산경남지역본부,김해GS,000000000013008234,외부 LEAK,이완/밀봉/고정 불량,청소/윤활/코팅 작업,10597,93,F
부산경남지역본부,김해GS,000000000013008234,,,,84480,,C
부산경남지역본부,진영GS,000000000013008263,,,,77040,,C
부산경남지역본부,진영GS,000000000013008264,,,,40128,,C
부산경남지역본부,진영GS,000000000013008266,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,20379,166,F
부산경남지역본부,진영GS,000000000013008266,,,,75984,,C
부산경남지역본부,진영GS,000000000013008267,,,,80784,,C
부산경남지역본부,진영GS,000000000013008276,,,,79416,,C
부산경남지역본부,진영GS,000000000013008287,,,,81168,,C
부산경남지역본부,진영GS,000000000013008295,,,,16584,,C
부산경남지역본부,창원GS,000000000013008319,,,,88080,,C
부산경남지역본부,창원GS,000000000013008321,이물질/오염,이완/밀봉/고정 불량,밀봉/조임 작업,74554,412,F
부산경남지역본부,창원GS,000000000013008321,,,,6192,,C
부산경남지역본부,마산VS,000000000013008366,,,,57504,,C
부산경남지역본부,마산VS,000000000013008368,,,,57504,,C
부산경남지역본부,마산VS,000000000013008369,,,,57504,,C
부산경남지역본부,마산VS,000000000013008370,,,,57504,,C
부산경남지역본부,마산VS,000000000013008373,,,,57504,,C
부산경남지역본부,사천GS,000000000013008439,,,,5688,,C
부산경남지역본부,하동VS,000000000013008494,,,,76728,,C
부산경남지역본부,통영GS,000000000013008503,,,,75576,,C
부산경남지역본부,통영GS,000000000013008519,,,,47328,,C
부산경남지역본부,통영GS,000000000013008520,,,,47328,,C
부산경남지역본부,통영GS,000000000013008523,,,,39456,,C
부산경남지역본부,통영GS,000000000013008529,,,,35160,,C
부산경남지역본부,고성GS,000000000013008553,,,,82632,,C
부산경남지역본부,밀양GS,000000000013008574,,,,82632,,C
부산경남지역본부,밀양GS,000000000013008581,,,,23424,,C
부산경남지역본부,밀양GS,000000000013008592,,,,87672,,C
부산경남지역본부,밀양GS,000000000013008624,,,,73560,,C
부산경남지역본부,수다BV,000000000013008627,외부 LEAK,이물질 ,분해점검,6493,92,F
부산경남지역본부,수다BV,000000000013008627,,,,65664,,C
부산경남지역본부,창녕VS,000000000013008630,,,,74208,,C
부산경남지역본부,군북GS,000000000013008637,,,,53184,,C
부산경남지역본부,정관GS,000000000013008649,,,,40128,,C
부산경남지역본부,정관GS,000000000013008651,,,,40128,,C
부산경남지역본부,정관GS,000000000013008653,,,,40128,,C
부산경남지역본부,정관GS,000000000013008686,,,,61128,,C
대구경북지역본부,김천VS,000000000013008722,,,,96686,,C
대구경북지역본부,김천VS,000000000013008723,,,,33456,,C
대구경북지역본부,김천VS,000000000013008726,,,,33408,,C
대구경북지역본부,금릉VS,000000000013008730,,,,86736,,C
대구경북지역본부,북삼GS,000000000013008759,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,9757,73,F
대구경북지역본부,북삼GS,000000000013008759,,,,85056,,C
대구경북지역본부,북삼GS,000000000013008760,,,,91848,,C
대구경북지역본부,북삼GS,000000000013008774,,,,54624,,C
대구경북지역본부,북삼GS,000000000013008788,,,,87648,,C
대구경북지역본부,왜관GS,000000000013008798,,,,4920,,C
대구경북지역본부,왜관GS,000000000013008807,,,,98318,,C
대구경북지역본부,왜관GS,000000000013008814,,,,98318,,C
대구경북지역본부,관음GS,000000000013008868,,,,88944,,C
대구경북지역본부,관음GS,000000000013008869,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,65563,169,F
대구경북지역본부,관음GS,000000000013008869,,,,26784,,C
대구경북지역본부,관음GS,000000000013008872,외부 LEAK,부품/자재 불량,부품/자재 교체,2267,21,F
대구경북지역본부,관음GS,000000000013008872,,,,82272,,C
대구경북지역본부,관음GS,000000000013008876,,,,15552,,C
대구경북지역본부,관음GS,000000000013008879,,,,50328,,C
대구경북지역본부,관음GS,000000000013008881,,,,50328,,C
대구경북지역본부,관음GS,000000000013008883,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,62504,3,F
대구경북지역본부,관음GS,000000000013008883,,,,14160,,C
대구경북지역본부,관음GS,000000000013008884,,,,15552,,C
대구경북지역본부,관음GS,000000000013008886,,,,6384,,C
대구경북지역본부,관음GS,000000000013008889,,,,15192,,C
대구경북지역본부,관음GS,000000000013008890,,,,61584,,C
대구경북지역본부,관음GS,000000000013008895,,,,60912,,C
대구경북지역본부,관음GS,000000000013008896,,,,48744,,C
대구경북지역본부,중리GS,000000000013008960,,,,91512,,C
대구경북지역본부,중리GS,000000000013008964,,,,98726,,C
대구경북지역본부,중리GS,000000000013008968,,,,11496,,C
대구경북지역본부,금호GS,000000000013008993,,,,58248,,C
대구경북지역본부,금호GS,000000000013008995,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,60520,21,F
대구경북지역본부,금호GS,000000000013008995,,,,12168,,C
대구경북지역본부,고경VS,000000000013009050,,,,59640,,C
대구경북지역본부,안강GS,000000000013009079,,,,6432,,C
대구경북지역본부,안강GS,000000000013009083,,,,96686,,C
대구경북지역본부,안강GS,000000000013009115,,,,20400,,C
대구경북지역본부,안강GS,000000000013009126,,,,82080,,C
대구경북지역본부,포항GS,000000000013009172,,,,68616,,C
대구경북지역본부,용강GS,000000000013009238,,,,47304,,C
대구경북지역본부,동김천GS,000000000013009266,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,9489,5,F
대구경북지역본부,동김천GS,000000000013009266,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,65,17,F
대구경북지역본부,동김천GS,000000000013009266,,,,75384,,C
대구경북지역본부,동김천GS,000000000013009268,,,,88944,,C
대구경북지역본부,경산VS,000000000013009315,,,,17088,,C
대구경북지역본부,금천BV,000000000013009319,,,,15864,,C
대구경북지역본부,매전VS,000000000013009320,,,,15552,,C
대구경북지역본부,매전VS,000000000013009322,,,,99696,,C
경기지역본부,안중GS,000000000013009416,내부 LEAK,마모(Wear out),부품/자재 교체,706,334,F
경기지역본부,안중GS,000000000013009416,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,43695,402,F
경기지역본부,안중GS,000000000013009416,,,,36096,,C
경기지역본부,안중GS,000000000013009417,외부 LEAK,이완/밀봉/고정 불량,분해점검,550,,F
경기지역본부,안중GS,000000000013009417,직접입력,이완/밀봉/고정 불량,밀봉/조임 작업,4765,144,F
경기지역본부,안중GS,000000000013009417,직접입력,직접입력,분해점검,1451,21,F
경기지역본부,안중GS,000000000013009417,오동작/계기불량/작동불량,직접입력,분해점검,8561,236,F
경기지역본부,안중GS,000000000013009417,내용물 과&부족 ,노후/장기사용,밀봉/조임 작업,4243,2153,F
경기지역본부,안중GS,000000000013009417,,,,76056,,C
경기지역본부,안중GS,000000000013009418,,,,64776,,C
경기지역본부,발안GS,000000000013009419,,,,73056,,C
경기지역본부,발안GS,000000000013009421,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,634,150,F
경기지역본부,발안GS,000000000013009421,,,,63576,,C
경기지역본부,평택GS,000000000013009424,,,,74232,,C
경기지역본부,평촌GS,000000000013009431,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,10476,146,F
경기지역본부,평촌GS,000000000013009431,이완/풀림/탈락,이완/밀봉/고정 불량,밀봉/조임 작업,1571,149,F
경기지역본부,평촌GS,000000000013009431,내용물 과&부족 ,장기미사용 ,충진/보충/배출 작업,13259,172,F
경기지역본부,평촌GS,000000000013009431,정지(Trip)/기동불량/전원불량,설정값불량/점검불량,교정/조정/재설정 작업,2438,238,F
경기지역본부,평촌GS,000000000013009431,직접입력,이완/밀봉/고정 불량,부품/자재 교체,9999,282,F
경기지역본부,평촌GS,000000000013009432,이완/풀림/탈락,직접입력,충진/보충/배출 작업,20030,170,F
경기지역본부,평촌GS,000000000013009432,이완/풀림/탈락,이완/밀봉/고정 불량,부품/자재 교체,1838,430,F
경기지역본부,평촌GS,000000000013009432,오동작/계기불량/작동불량,직접입력,충진/보충/배출 작업,4042,175,F
경기지역본부,평촌GS,000000000013009432,이물질/오염,이완/밀봉/고정 불량,밀봉/조임 작업,5625,22,F
경기지역본부,평촌GS,000000000013009432,이완/풀림/탈락,노후/장기사용,분해점검,2728,121,F
경기지역본부,평촌GS,000000000013009432,외부 LEAK,부품/자재 불량,부품/자재 교체,11751,146,F
경기지역본부,평촌GS,000000000013009433,경보(Alarm)/차압발생,직접입력,재설치 ,3044,,F
경기지역본부,평촌GS,000000000013009433,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,33347,,F
경기지역본부,평촌GS,000000000013009433,오동작/계기불량/작동불량,부품/자재 불량,분해점검,354,141,F
인천지역본부,영종GS,000000000013009438,,,,84648,,C
서울지역본부,중동GS,000000000013009445,오동작/계기불량/작동불량,이완/밀봉/고정 불량,직접입력,17421,306,F
서울지역본부,중동GS,000000000013009445,,,,69336,,C
서울지역본부,중동GS,000000000013009446,외부 LEAK,이물질 ,청소/윤활/코팅 작업,39709,315,F
서울지역본부,중동GS,000000000013009446,,,,45264,,C
서울지역본부,방화GS,000000000013009447,정지(Trip)/기동불량/전원불량,직접입력,직접입력,3222,,F
서울지역본부,방화GS,000000000013009447,직접입력,부품/자재 불량,분해점검,10765,49,F
서울지역본부,방화GS,000000000013009447,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,3382,183,F
서울지역본부,방화GS,000000000013009447,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,3688,49,F
서울지역본부,방화GS,000000000013009447,외부 LEAK,부품/자재 불량,부품/자재 교체,3731,214,F
서울지역본부,방화GS,000000000013009447,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,5484,123,F
서울지역본부,방화GS,000000000013009447,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,89,160,F
서울지역본부,방화GS,000000000013009447,오동작/계기불량/작동불량,노후/장기사용,직접입력,59960,504,F
서울지역본부,방화GS,000000000013009447,,,,6504,,C
서울지역본부,방화GS,000000000013009448,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,2539,313,F
서울지역본부,방화GS,000000000013009448,직접입력,설정값불량/점검불량,교정/조정/재설정 작업,6232,169,F
서울지역본부,방화GS,000000000013009448,이완/풀림/탈락,노후/장기사용,청소/윤활/코팅 작업,26217,126,F
서울지역본부,방화GS,000000000013009448,직접입력,노후/장기사용,밀봉/조임 작업,46958,746,F
서울지역본부,방화GS,000000000013009448,,,,6504,,C
서울지역본부,방화GS,000000000013009449,,,,21984,,C
서울지역본부,의정부GS,000000000013009457,,,,63888,,C
서울지역본부,남양주GS,000000000013009458,,,,64992,,C
대전충청지역본부,조치원GS,000000000013009463,,,,42216,,C
대전충청지역본부,청주GS,000000000013009468,오동작/계기불량/작동불량,노후/장기사용,충진/보충/배출 작업,10383,194,F
대전충청지역본부,계룡GS,000000000013009469,,,,93456,,C
대전충청지역본부,계룡GS,000000000013009470,,,,85320,,C
대전충청지역본부,계룡GS,000000000013009471,,,,85320,,C
전북지역본부,논산GS,000000000013009472,내부 LEAK,부품/자재 불량,부품/자재 교체,48054,106,F
전북지역본부,논산GS,000000000013009472,,,,43992,,C
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,노후/장기사용,청소/윤활/코팅 작업,18921,150,F
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,노후/장기사용,분해점검,9899,173,F
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,1905,55,F
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,노후/장기사용,시운전 ,4905,198,F
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,이완/밀봉/고정 불량,청소/윤활/코팅 작업,2697,153,F
전북지역본부,논산GS,000000000013009473,오동작/계기불량/작동불량,직접입력,분해점검,7689,175,F
전북지역본부,논산GS,000000000013009473,,,,23784,,C
전북지역본부,논산GS,000000000013009474,오동작/계기불량/작동불량,이완/밀봉/고정 불량,보강/개조/추가설치,59825,319,F
전북지역본부,논산GS,000000000013009474,오동작/계기불량/작동불량,이물질 ,분해점검,4377,198,F
전북지역본부,논산GS,000000000013009474,오동작/계기불량/작동불량,이완/밀봉/고정 불량,부품/자재 교체,3464,96,F
전북지역본부,논산GS,000000000013009474,,,,30888,,C
광주전남지역본부,평동GS,000000000013009481,,,,85416,,C
부산경남지역본부,양산GS,000000000013009503,내부 LEAK,이물질 ,청소/윤활/코팅 작업,11919,175,F
부산경남지역본부,양산GS,000000000013009503,오동작/계기불량/작동불량,부품/자재 불량,직접입력,9239,209,F
부산경남지역본부,양산GS,000000000013009503,,,,49320,,C
부산경남지역본부,양산GS,000000000013009504,내용물 과&부족 ,이완/밀봉/고정 불량,충진/보충/배출 작업,13280,103,F
부산경남지역본부,양산GS,000000000013009504,직접입력,이물질 ,분해점검,6165,365,F
부산경남지역본부,양산GS,000000000013009504,직접입력,부품/자재 불량,분해점검,6721,332,F
부산경남지역본부,양산GS,000000000013009504,내용물 과&부족 ,이물질 ,청소/윤활/코팅 작업,11104,145,F
부산경남지역본부,양산GS,000000000013009504,내부 LEAK,부품/자재 불량,부품/자재 교체,1004,144,F
부산경남지역본부,양산GS,000000000013009504,외부 LEAK,노후/장기사용,분해점검,29153,344,F
부산경남지역본부,양산GS,000000000013009504,오동작/계기불량/작동불량,직접입력,충진/보충/배출 작업,5027,194,F
부산경남지역본부,양산GS,000000000013009504,,,,22104,,C
부산경남지역본부,양산GS,000000000013009505,,,,25152,,C
부산경남지역본부,학장GS,000000000013009506,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,47223,97,F
부산경남지역본부,학장GS,000000000013009506,,,,23664,,C
부산경남지역본부,학장GS,000000000013009507,,,,51696,,C
부산경남지역본부,장림GS,000000000013009510,,,,95064,,C
부산경남지역본부,장림GS,000000000013009511,,,,96559,,C
부산경남지역본부,장림GS,000000000013009512,,,,85824,,C
부산경남지역본부,장림GS,000000000013009513,오동작/계기불량/작동불량,이완/밀봉/고정 불량,부품/자재 교체,2435,170,F
부산경남지역본부,장림GS,000000000013009513,직접입력,이완/밀봉/고정 불량,부품/자재 교체,26001,151,F
부산경남지역본부,장림GS,000000000013009513,,,,55728,,C
부산경남지역본부,김해GS,000000000013009515,오동작/계기불량/작동불량,절연/접지 불량,교정/조정/재설정 작업,66552,79,F
